"","X1","X1_1","street_number","street_name","neighborhood","city","HUNDRED_BLOCK","count","address","postal_code","ID","district","lon","lat"
"15470",15470,14057,"16091","102 Avenue","Surrey","Greater Vancouver","102ND AVE / 161ST ST",1,"102ND AVE / 161ST ST Surrey","V4N 2J9",39,"NA",-122.775198,49.187769
"15471",15471,14058,"17716","102 Avenue","Surrey","Greater Vancouver","102ND AVE / 177TH ST",1,"102ND AVE / 177TH ST Surrey","V4N 5V8",525,"NA",-122.7329195,49.1882843
"15472",15472,14059,"12392","102 Avenue","Saint Helen's Park","Surrey","102ND AVE / PARK DR",1,"102ND AVE / PARK DR Surrey","V3V 7T8",244,"Saint Helen's Park (NA)",-122.878636,49.188072
"15473",15473,14060,"12484","103 Avenue","Saint Helen's Park","Surrey","10300  124A ST",1,"10300  124A ST Surrey","V3V 3E9",244,"Saint Helen's Park (NA)",-122.8768047,49.189916
"15474",15474,14061,"10294","132 Street","Whalley","Surrey","10300  132ND ST",1,"10300  132ND ST Surrey","V3T 0C4",253,"Whalley (NA)",-122.8564605,49.189854
"15475",15475,14062,"14965","102A Avenue","Guildford","Surrey","10300  149A ST",1,"10300  149A ST Surrey","V3R 1L1",25,"Guildford (Johnson Heights)",-122.8077719,49.189348
"15476",15476,14063,"10309","176 Street","Surrey","Greater Vancouver","10300  176TH ST",1,"10300  176TH ST Surrey","V4N 4M8",525,"NA",-122.7331789,49.1914697
"15477",15477,14064,"12295-12225","103 A Avenue","South Westminster","Surrey","10300 122ND ST",1,"10300 122ND ST Surrey","V3V 3G7",240,"South Westminster (NA)",-122.8834979,49.1905509
"15478",15478,14065,"10295","141 Street","Whalley","Surrey","10300 141ST ST",1,"10300 141ST ST Surrey","V3T 4P9",88,"Whalley (NA)",-122.8313647,49.1895473
"15479",15479,14066,"10264","143A Street","Whalley","Surrey","10300 143A ST",1,"10300 143A ST Surrey","V3T 5J2",89,"Whalley (NA)",-122.8241602,49.1890388
"15480",15480,14067,"15877","102B Avenue","Surrey","Greater Vancouver","10300 158A ST",1,"10300 158A ST Surrey","V4N 2M4",33,"NA",-122.782612,49.1897203
"15481",15481,14068,"15894","104 Avenue","Surrey","Greater Vancouver","10300 158B ST",1,"10300 158B ST Surrey","V4N 2J2",33,"NA",-122.782067,49.191186
"15482",15482,14069,"Surrey Central Stn Bay 5A","Whalley","Surrey","Greater Vancouver","10300 AVE / UNIVERSITY DR",1,"10300 AVE / UNIVERSITY DR Surrey","V3T 4B8",255,"Whalley (NA)",-122.84927,49.189754
"15483",15483,14070,"10308","133A Street","Whalley","Surrey","10300 BLOCK 133A ST",1,"10300 BLOCK 133A ST Surrey","V3T 4A3",253,"Whalley (NA)",-122.8517953,49.1900982
"15484",15484,14071,"13688","104 Avenue","Whalley","Surrey","10300 BLOCK 136A ST",1,"10300 BLOCK 136A ST Surrey","V3T 1W2",256,"Whalley (NA)",-122.8433432,49.191547
"15485",15485,14072,"10294","149 Street","Guildford","Surrey","10300 BLOCK 149TH ST",1,"10300 BLOCK 149TH ST Surrey","V3R 3Z7",25,"Guildford (Johnson Heights)",-122.8089178,49.1895366
"15486",15486,14073,"10309","176 Street","Surrey","Greater Vancouver","10300 BLOCK 176TH ST",1,"10300 BLOCK 176TH ST Surrey","V4N 4M8",525,"NA",-122.7331789,49.1914697
"15487",15487,14074,"Surrey Central Station Bay 12","Whalley","Surrey","Greater Vancouver","10300 BLOCK CITY PKWY",1,"10300 BLOCK CITY PKWY Surrey","V3T 4C3",255,"Whalley (NA)",-122.8476923,49.1898126
"15488",15488,14075,"10382","McDonald Park Road","North Saanich","North Saanich","10300 HWY 17",1,"10300 HWY 17 Surrey","V8L 5S8",NA,"NA",-123.419012,48.6642818
"15489",15489,14076,"16551","104 Avenue","Surrey","Greater Vancouver","10300 PARKVIEW PL",1,"10300 PARKVIEW PL Surrey","V4N 1Z6",39,"NA",-122.7636374,49.1914967
"15490",15490,14077,"10302","City Parkway","Whalley","Surrey","10302 CITY PKWY",1,"10302 CITY PKWY Surrey","V3T 4Y8",255,"Whalley (NA)",-122.8470321,49.1899257
"15491",15491,14078,"10310","152 Street","Guildford","Surrey","10310 152ND ST",1,"10310 152ND ST Surrey","V3R 4G8",22,"Guildford (Johnson Heights)",-122.8004698,49.1895567
"15492",15492,14079,"10317","158A Street","Surrey","Greater Vancouver","10325 158A ST",1,"10325 158A ST Surrey","V4N 2M5",33,"NA",-122.7832848,49.1899662
"15493",15493,14080,"10336","149 Street","Guildford","Surrey","10336 149TH ST",1,"10336 149TH ST Surrey","V3R 4A2",25,"Guildford (Johnson Heights)",-122.8088959,49.1902459
"15494",15494,14081,"10322","158A Street","Surrey","Greater Vancouver","10336 158A ST",1,"10336 158A ST Surrey","V4N 2M5",33,"NA",-122.7827406,49.1899925
"15495",15495,14082,"10353","149A Street","Guildford","Surrey","10363 149A ST",1,"10363 149A ST Surrey","V3R 4A5",25,"Guildford (Johnson Heights)",-122.8080367,49.1907706
"15496",15496,14083,"10375","133 Street","Whalley","Surrey","10375 133RD ST",1,"10375 133RD ST Surrey","V3T 3Y9",253,"Whalley (NA)",-122.854607,49.1913135
"15497",15497,14084,"10384","Scott Road","South Westminster","Surrey","10377 SCOTT RD",1,"10377 SCOTT RD Surrey","V3V 4G2",239,"South Westminster (NA)",-122.8903727,49.1915236
"15498",15498,14085,"10338","142 Street","Whalley","Surrey","103A AVE / 142ND ST",1,"103A AVE / 142ND ST Surrey","V3T 4S2",89,"Whalley (NA)",-122.8286403,49.1905182
"15499",15499,14086,"5","103 A Avenue","Whalley","Surrey","103A AVE / 143A ST",1,"103A AVE / 143A ST Surrey","V3T 4T6",89,"Whalley (NA)",-122.824442,49.190518
"15500",15500,14087,"10342","148 Street","Guildford","Surrey","103A AVE / 148TH ST",1,"103A AVE / 148TH ST Surrey","V3R 3X3",85,"Guildford (NA)",-122.812271,49.190595
"15501",15501,14088,"10356","149 Street","Guildford","Surrey","103A AVE / 149TH ST",1,"103A AVE / 149TH ST Surrey","V3R 4A2",25,"Guildford (Johnson Heights)",-122.809224,49.190655
"15502",15502,14089,"14530","104 Avenue","Whalley","Surrey","103A AVE / CENTRAL AVE",1,"103A AVE / CENTRAL AVE Surrey","V3R 1L9",86,"Whalley (NA)",-122.8204517,49.1907773
"15503",15503,14089,"14530","104 Avenue","Whalley","Surrey","103A AVE / CENTRAL AVE",1,"103A AVE / CENTRAL AVE Surrey","V3R 1L9",86,"Whalley (NA)",-122.8204517,49.1907773
"15504",15504,14090,"12980","Old Yale Road","Surrey","Greater Vancouver","103A AVE / OLD YALE RD",1,"103A AVE / OLD YALE RD Surrey","V3T 3B8",249,"NA",-122.862581,49.190711
"15505",15505,14091,"14530","104 Avenue","Whalley","Surrey","103A AVENUE STRD / 103A AVE",1,"103A AVENUE STRD / 103A AVE Surrey","V3R 1L9",86,"Whalley (NA)",-122.8204517,49.1907773
"15506",15506,14091,"14530","104 Avenue","Whalley","Surrey","103A AVENUE STRD / 103A AVE",1,"103A AVENUE STRD / 103A AVE Surrey","V3R 1L9",86,"Whalley (NA)",-122.8204517,49.1907773
"15507",15507,14092,"12747","67 Avenue","West Newton North","Surrey","103RD AVE / 127A ST",1,"103RD AVE / 127A ST Surrey","V3W 1G5",488,"West Newton North (NA)",-122.8695172,49.124299
"15508",15508,14092,"12747","67 Avenue","West Newton North","Surrey","103RD AVE / 127A ST",1,"103RD AVE / 127A ST Surrey","V3W 1G5",488,"West Newton North (NA)",-122.8695172,49.124299
"15509",15509,14093,"10290","143 Street","Whalley","Surrey","103RD AVE / 143RD ST",1,"103RD AVE / 143RD ST Surrey","V3T 4T3",89,"Whalley (NA)",-122.8258904,49.1896225
"15510",15510,14094,"88 Ave FS 150 St","Surrey","Greater Vancouver","British Columbia","103RD AVE / 150TH ST",1,"103RD AVE / 150TH ST Surrey","V3S",141,"Newton (NA)",-122.806938,49.162797
"15511",15511,14095,"16098","103 Avenue","Surrey","Greater Vancouver","103RD AVE / 161ST ST",1,"103RD AVE / 161ST ST Surrey","V4N 2J8",39,"NA",-122.775596,49.189337
"15512",15512,14096,"10547","City Parkway","Whalley","Surrey","103RD AVE / CITY PKWY",1,"103RD AVE / CITY PKWY Surrey","V3T 4C6",76,"Whalley (NA)",-122.8481893,49.1944856
"15513",15513,14097,"13149","103 Avenue","Surrey","Greater Vancouver","103RD AVE / MICHEL PL",1,"103RD AVE / MICHEL PL Surrey","V3T 1R4",252,"NA",-122.8578962,49.1898524
"15514",15514,14098,"10427","125B Street","Surrey","Greater Vancouver","10400  125B ST",1,"10400  125B ST Surrey","V3V 5A8",248,"NA",-122.874063,49.1923673
"15515",15515,14099,"104 Ave FS 140 St","Whalley","Surrey","Greater Vancouver","10400  140TH ST",1,"10400  140TH ST Surrey","V3T",90,"Whalley (NA)",-122.8341427,49.1912022
"15516",15516,14100,"10552","159B Street","Surrey","Greater Vancouver","10400  160TH ST",1,"10400  160TH ST Surrey","V4N 3J4",517,"NA",-122.778024,49.1943431
"15517",15517,14101,"10400","139 Street","Whalley","Surrey","10400 AVE / 139TH ST",1,"10400 AVE / 139TH ST Surrey","V3T 4L5",79,"Whalley (NA)",-122.8367541,49.1917092
"15518",15518,14102,"14083","104 Avenue","Whalley","Surrey","10400 AVE / 140B ST",1,"10400 AVE / 140B ST Surrey","V3T 1X4",81,"Whalley (NA)",-122.8318229,49.1916338
"15519",15519,14103,"104 Ave FS 140 St","Whalley","Surrey","Greater Vancouver","10400 AVE / 140TH ST",1,"10400 AVE / 140TH ST Surrey","V3T",90,"Whalley (NA)",-122.8341427,49.1912022
"15520",15520,14104,"6188","141 Street","South Newton","Surrey","10400 AVE / 141ST ST",1,"10400 AVE / 141ST ST Surrey","V4A 9R9",322,"South Newton (NA)",-122.8312158,49.1152872
"15521",15521,14104,"6188","141 Street","South Newton","Surrey","10400 AVE / 141ST ST",1,"10400 AVE / 141ST ST Surrey","V4A 9R9",322,"South Newton (NA)",-122.8312158,49.1152872
"15522",15522,14105,"104 Ave FS 148 St","Guildford","Surrey","Greater Vancouver","10400 AVE / 148TH ST",1,"10400 AVE / 148TH ST Surrey","V3R",25,"Guildford (Johnson Heights)",-122.8124332,49.1914609
"15523",15523,14106,"16814","104 Avenue","Surrey","Greater Vancouver","10400 AVE / 168TH ST",1,"10400 AVE / 168TH ST Surrey","V4N 4L8",464,"NA",-122.7562778,49.1914124
"15524",15524,14107,"13870","104 Avenue","Whalley","Surrey","10400 BLOCK 138A ST",1,"10400 BLOCK 138A ST Surrey","V3T 1W9",256,"Whalley (NA)",-122.8383307,49.1913851
"15525",15525,14108,"8883","138A Street","Newton","Surrey","10400 BLOCK 138TH ST",1,"10400 BLOCK 138TH ST Surrey","V3W 9B3",470,"Newton (NA)",-122.8375197,49.1503782
"15526",15526,14109,"104 Ave FS 144 St","Guildford","Surrey","Greater Vancouver","10400 BLOCK 144TH ST",1,"10400 BLOCK 144TH ST Surrey","V3R 1M1",81,"Guildford (NA)",-122.8231128,49.191573
"15527",15527,14109,"104 Ave FS 144 St","Guildford","Surrey","Greater Vancouver","10400 BLOCK 144TH ST",1,"10400 BLOCK 144TH ST Surrey","V3R 1M1",81,"Guildford (NA)",-122.8231128,49.191573
"15528",15528,14110,"104 Ave FS 150 St","Guildford","Surrey","Greater Vancouver","10400 BLOCK 150TH ST",1,"10400 BLOCK 150TH ST Surrey","V3R",23,"Guildford (Johnson Heights)",-122.8064117,49.191529
"15529",15529,14111,"159","104 Avenue","Guildford","Surrey","10400 BLOCK 152ND ST",1,"10400 BLOCK 152ND ST Surrey","V3R 6Y8",23,"Guildford (Johnson Heights)",-122.8008149,49.1914539
"15530",15530,14112,"10382","McDonald Park Road","North Saanich","North Saanich","10400 HWY 17",1,"10400 HWY 17 Surrey","V8L 5S8",NA,"NA",-123.419012,48.6642818
"15531",15531,14113,"10415","127 Street","Surrey","Greater Vancouver","10415 127TH ST",1,"10415 127TH ST Surrey","V3V 5K3",248,"NA",-122.871078,49.192105
"15532",15532,14114,"10419","Newark Place","Guildford","Surrey","10416 NEWARK PL",1,"10416 NEWARK PL Surrey","V3R 6T9",84,"Guildford (NA)",-122.8169663,49.1919528
"15533",15533,14114,"10419","Newark Place","Guildford","Surrey","10416 NEWARK PL",1,"10416 NEWARK PL Surrey","V3R 6T9",84,"Guildford (NA)",-122.8169663,49.1919528
"15534",15534,14115,"10420","148 Street","Guildford","Surrey","10420 148TH ST",1,"10420 148TH ST Surrey","V3R 3X4",467,"Guildford (NA)",-122.8119763,49.1918181
"15535",15535,14116,"1043","163 Street","Surrey","Greater Vancouver","1043 163RD ST",1,"1043 163RD ST Surrey","V4A 8C9",431,"NA",-122.7714872,49.0208537
"15536",15536,14117,"10470","127 Street","Surrey","Greater Vancouver","10468 127TH ST",1,"10468 127TH ST Surrey","V3V 5K2",248,"NA",-122.8704827,49.1929664
"15537",15537,14118,"170-10470","152 Street","Guildford","Surrey","10470 152ND ST",1,"10470 152ND ST Surrey","V3R 0Y3",521,"Guildford (Guildford)",-122.800336,49.1927423
"15538",15538,14119,"10493","168 Street","Surrey","Greater Vancouver","10493 168TH ST",1,"10493 168TH ST Surrey","V4N 1M6",465,"NA",-122.7568292,49.1935235
"15539",15539,14120,"10498","131A Street","Surrey","Greater Vancouver","10498 131A ST",1,"10498 131A ST Surrey","V3T 3R5",74,"NA",-122.8576752,49.1934547
"15540",15540,14121,"10436","132 Street","Whalley","Surrey","104A AVE / 132ND ST",1,"104A AVE / 132ND ST Surrey","V3T 1Y6",74,"Whalley (NA)",-122.8564852,49.1922439
"15541",15541,14122,"2012","104A Avenue","Whalley","Surrey","104A AVE / 139TH ST",1,"104A AVE / 139TH ST Surrey","V3T 4L6",78,"Whalley (NA)",-122.8369941,49.1923652
"15542",15542,14123,"10439","173 Street","Surrey","Greater Vancouver","104A AVE / 173RD ST",1,"104A AVE / 173RD ST Surrey","V4N 5H3",463,"NA",-122.743013,49.193017
"15543",15543,14124,"13625","104A Avenue","Whalley","Surrey","104A AVE / KING GEORGE BLVD",1,"104A AVE / KING GEORGE BLVD Surrey","V3T 1Y7",472,"Whalley (NA)",-122.84523,49.192774
"15544",15544,14125,"Guildford","Surrey","Greater Vancouver","British Columbia","104TH AVE / 104TH AVE OFF RAMP",1,"104TH AVE / 104TH AVE OFF RAMP Surrey","V3R",25,"Guildford (Johnson Heights)",-122.8077156,49.191536
"15545",15545,14126,"Guildford","Surrey","Greater Vancouver","British Columbia","104TH AVE / 127A ST",1,"104TH AVE / 127A ST Surrey","V3R",25,"Guildford (Johnson Heights)",-122.8077156,49.191536
"15546",15546,14127,"12904","104 Avenue","Surrey","Greater Vancouver","104TH AVE / 129TH ST",1,"104TH AVE / 129TH ST Surrey","V3T 1T5",74,"NA",-122.865067,49.1916926
"15547",15547,14128,"16471","104 Avenue","Surrey","Greater Vancouver","104TH AVE / 164A ST",1,"104TH AVE / 164A ST Surrey","V4N 1Z6",39,"NA",-122.7655246,49.1915236
"15548",15548,14129,"207-01","104th Avenue","Jamaica","Queens","104TH AVE / 164TH ST OFRP",1,"104TH AVE / 164TH ST OFRP Surrey","11429",NA,"NA",-73.7515674,40.7105387
"15549",15549,14130,"16715","104 Avenue","Surrey","Greater Vancouver","104TH AVE / 167TH ST",1,"104TH AVE / 167TH ST Surrey","V4N 1Z5",39,"NA",-122.758778,49.191603
"15550",15550,14131,"17318","104 Avenue","Surrey","Greater Vancouver","104TH AVE / 173RD ST",1,"104TH AVE / 173RD ST Surrey","V4N 5R4",463,"NA",-122.743053,49.1915429
"15551",15551,14132,"10393","174 Street","Surrey","Greater Vancouver","104TH AVE / 174TH ST",1,"104TH AVE / 174TH ST Surrey","V4N 5R4",1,"NA",-122.7404026,49.1914655
"15552",15552,14133,"16549","104 Avenue","Surrey","Greater Vancouver","104TH AVE / PARKVIEW PL",1,"104TH AVE / PARKVIEW PL Surrey","V4N 1Z6",466,"NA",-122.7636467,49.1915787
"15553",15553,14134,"10535","120 Street","South Westminster","Surrey","104TH AVE / TANNERY RD",1,"104TH AVE / TANNERY RD Surrey","V3V 4G4",239,"South Westminster (NA)",-122.8887578,49.1938267
"15554",15554,14135,"17750","104 Avenue","Surrey","Greater Vancouver","104TH AVE / TRIGGS RD",1,"104TH AVE / TRIGGS RD Surrey","V4N 4X6",525,"NA",-122.730085,49.191448
"15555",15555,14136,"Guildford","Surrey","Greater Vancouver","British Columbia","104TH AVE OFRP / TURNING LANE",1,"104TH AVE OFRP / TURNING LANE Surrey","V3R",25,"Guildford (Johnson Heights)",-122.8077156,49.191536
"15556",15556,14137,"10476","128 Street","Surrey","Greater Vancouver","10500  128TH ST",1,"10500  128TH ST Surrey","V3T 1Y9",74,"NA",-122.8676568,49.193559
"15557",15557,14138,"10506","140 Street","Whalley","Surrey","10500  140TH ST",1,"10500  140TH ST Surrey","V3T 4N5",79,"Whalley (NA)",-122.8337975,49.1933418
"15558",15558,14139,"150","105 Avenue","Guildford","Surrey","10500  152ND ST",1,"10500  152ND ST Surrey","V3R 1R9",520,"Guildford (Guildford)",-122.8002869,49.1932111
"15559",15559,14140,"13478","105 Avenue","Whalley","Surrey","10500 134A ST",1,"10500 134A ST Surrey","V3T 4C6",472,"Whalley (NA)",-122.8492483,49.1933668
"15560",15560,14141,"10516","140B Street","Whalley","Surrey","10500 140B ST",1,"10500 140B ST Surrey","V3T 4P1",81,"Whalley (NA)",-122.8318203,49.1938201
"15561",15561,14142,"15936","96 Avenue","Surrey","Greater Vancouver","10500 159A ST",1,"10500 159A ST Surrey","V4N 2L6",6,"NA",-122.7803811,49.1768228
"15562",15562,14143,"10500","University Drive","Whalley","Surrey","10500 AVE / UNIVERSITY DR",1,"10500 AVE / UNIVERSITY DR Surrey","V3T 5T8",472,"Whalley (NA)",-122.850623,49.193487
"15563",15563,14144,"10677","124 Street","South Westminster","Surrey","10500 BLOCK 124TH ST",1,"10500 BLOCK 124TH ST Surrey","V3V 0B1",239,"South Westminster (NA)",-122.8779953,49.195823
"15564",15564,14145,"10388","133 Street","Whalley","Surrey","10500 BLOCK 133RD ST",1,"10500 BLOCK 133RD ST Surrey","V3T 3Z1",253,"Whalley (NA)",-122.8539272,49.1912095
"15565",15565,14146,"10504","139 Street","Whalley","Surrey","10500 BLOCK 139TH ST",1,"10500 BLOCK 139TH ST Surrey","V3T 4L5",79,"Whalley (NA)",-122.8365592,49.1930786
"15566",15566,14147,"150","105 Avenue","Guildford","Surrey","10500 BLOCK 152ND ST",1,"10500 BLOCK 152ND ST Surrey","V3R 1R9",520,"Guildford (Guildford)",-122.8002869,49.1932111
"15567",15567,14148,"10538","153 Street","Guildford","Surrey","10500 BLOCK 153RD ST",1,"10500 BLOCK 153RD ST Surrey","V3R 0G6",520,"Guildford (Guildford)",-122.7978963,49.1940836
"15568",15568,14149,"10505","156 Street","Guildford","Surrey","10500 BLOCK 156TH ST",1,"10500 BLOCK 156TH ST Surrey","V3R 4M1",519,"Guildford (Guildford)",-122.7897664,49.1934209
"15569",15569,14150,"Northbound Scott Rd @ 104 Ave","South Westminster","Surrey","Greater Vancouver","10500 BLOCK SCOTT RD",1,"10500 BLOCK SCOTT RD Surrey","V3V 4G6",239,"South Westminster (NA)",-122.8879125,49.1945052
"15570",15570,14151,"10500","City Parkway","Whalley","Surrey","10500 CITY PKWY",1,"10500 CITY PKWY Surrey","V3T 4C5",76,"Whalley (NA)",-122.848014,49.193463
"15571",15571,14152,"10520","Glenwood Crescent East","Surrey","Greater Vancouver","10500 GLENWOOD CRES E",1,"10500 GLENWOOD CRES E Surrey","V4N 1V8",465,"NA",-122.7585335,49.1936741
"15572",15572,14153,"10382","McDonald Park Road","North Saanich","North Saanich","10500 HWY 17",1,"10500 HWY 17 Surrey","V8L 5S8",NA,"NA",-123.419012,48.6642818
"15573",15573,14154,"10524","King George Boulevard","Whalley","Surrey","10524 KING GEORGE BLVD",1,"10524 KING GEORGE BLVD Surrey","V3T 2X2",77,"Whalley (NA)",-122.8447168,49.1939037
"15574",15574,14155,"10516","140B Street","Whalley","Surrey","10533 140B ST",1,"10533 140B ST Surrey","V3T 4P1",81,"Whalley (NA)",-122.832099,49.1937975
"15575",15575,14156,"10548","Holly Park Lane","Guildford","Surrey","10548 HOLLY PARK LANE",1,"10548 HOLLY PARK LANE Surrey","V3R 6X9",468,"Guildford (NA)",-122.809992,49.194324
"15576",15576,14157,"10553","138A Street","Whalley","Surrey","10553 138A ST",1,"10553 138A ST Surrey","V3T 4L2",78,"Whalley (NA)",-122.8386519,49.1943945
"15577",15577,14158,"10556","127 Street","Surrey","Greater Vancouver","10556 127TH ST",1,"10556 127TH ST Surrey","V3V 5K2",248,"NA",-122.8705219,49.194552
"15578",15578,14159,"10557","150 Street","Guildford","Surrey","10557 150 ST",1,"10557 150 ST Surrey","V3R 7K2",468,"Guildford (NA)",-122.8089094,49.1949703
"15579",15579,14160,"10560","King George Boulevard","Whalley","Surrey","10560 KING GEORGE BLVD",1,"10560 KING GEORGE BLVD Surrey","V3T 2X3",77,"Whalley (NA)",-122.8445959,49.1948063
"15580",15580,14161,"10565","153 Street","Guildford","Surrey","10565 153RD ST",1,"10565 153RD ST Surrey","V3R 4H8",520,"Guildford (Guildford)",-122.7983,49.194456
"15581",15581,14162,"10581","140 Street","Whalley","Surrey","10581 140TH ST",1,"10581 140TH ST Surrey","V3T 4N6",79,"Whalley (NA)",-122.83501,49.1947998
"15582",15582,14163,"10595","153 Street","Guildford","Surrey","10595 153RD ST",1,"10595 153RD ST Surrey","V3R 4H8",520,"Guildford (Guildford)",-122.798317,49.194916
"15583",15583,14164,"10550","140 Street","Whalley","Surrey","105A AVE / 140TH ST",1,"105A AVE / 140TH ST Surrey","V3T 4N5",79,"Whalley (NA)",-122.8341215,49.1942097
"15584",15584,14165,"10562","169 Street","Surrey","Greater Vancouver","105A AVE / 169TH ST",1,"105A AVE / 169TH ST Surrey","V4N 3H7",463,"NA",-122.7541099,49.194436
"15585",15585,14166,"10501","Holly Park Lane","Guildford","Surrey","105TH AVE / HOLLY PARK LANE",1,"105TH AVE / HOLLY PARK LANE Surrey","V3R 6X8",467,"Guildford (NA)",-122.81148,49.193087
"15586",15586,14167,"10596","127 Street","Surrey","Greater Vancouver","10600  127TH ST",1,"10600  127TH ST Surrey","V3V 5K2",248,"NA",-122.8704128,49.1953536
"15587",15587,14168,"10596","139 Street","Whalley","Surrey","10600  139TH ST",1,"10600  139TH ST Surrey","V3T 4L5",79,"Whalley (NA)",-122.8366193,49.1951533
"15588",15588,14169,"3478","154 Street","Rosemary Heights Central","Surrey","10600  154TH ST",1,"10600  154TH ST Surrey","V3S 0R3",586,"Rosemary Heights Central (Morgan Heights)",-122.7948266,49.0662937
